customer_id;age;gender;subscription_type;watch_hours;last_login_days;region;device;monthly_fee;payment_method;number_of_profiles;avg_watch_time_per_day;favorite_genre
e444x340-za14-40zx-99f4-85f85f98yf78;44;Other;Basic;22,22;42;Asia;Tablet;8,99;Gift Card;5;0,52;Comedy
e12xzxe6-af94-4fex-8392-75efx9f8y1a8;44;Male;Standard;27,08;16;Asia;Desktop;13,99;Crypto;3;1,59;Horror
095z2666-34f3-42za-aaa6-f9512z8x30yy;49;Female;Basic;7,69;2;Africa;Mobile;8,99;Gift Card;1;2,56;Comedy
x3y3x095-8z42-45x2-9y19-7e3fa96ya787;60;Female;Basic;15,01;20;South America;Mobile;8,99;Crypto;1;0,71;Sci-Fi
1aa16z12-fff7-48z4-9z72-fa22e08x058x;61;Other;Premium;12,59;11;North America;TV;17,99;Crypto;5;1,05;Romance
f8aa86e5-518a-4051-9727-74947064xz92;68;Female;Basic;6,43;38;Asia;Desktop;8,99;Crypto;3;0,16;Comedy
a92a788z-ae74-4716-9zea-7ez0z3yef793;55;Male;Standard;22,74;5;Europe;Mobile;13,99;PayPal;3;3,79;Horror
17183448-1fy2-4e97-a5f2-36x1x5a9ya1e;54;Male;Premium;10,36;50;Europe;TV;17,99;Credit Card;5;0,2;Sci-Fi
yxz0y59y-6086-4985-a133-zx141e1zz6ya;29;Female;Basic;0,65;12;Europe;Tablet;8,99;Crypto;3;0,05;Drama
xyz91836-142z-4zyx-z42y-f0z34y272121;56;Other;Premium;0,85;29;Oceania;TV;17,99;Crypto;5;0,03;Sci-Fi
828e263y-a5a2-4390-8880-5851za9395y1;18;Other;Premium;6,61;50;South America;Laptop;17,99;Gift Card;2;0,13;Horror
y54f6982-y7af-4460-z1ya-661y411ee091;26;Other;Standard;5,59;1;North America;Tablet;13,99;Debit Card;3;2,79;Romance
e7y17a68-7yz0-445f-8x31-f2y1x07aaz3x;24;Male;Standard;2,65;32;South America;TV;13,99;Credit Card;4;0,08;Drama
xa5099yy-9057-4fyx-a133-8873336y7697;26;Male;Standard;10,62;60;South America;Mobile;13,99;Debit Card;5;0,17;Action
2x6081yz-4964-472e-ax69-86ezf0xx7y1y;47;Male;Standard;4,22;12;South America;Mobile;13,99;Debit Card;3;0,32;Drama
45exfxe5-88y9-424x-8x71-709998y94939;59;Male;Standard;7,33;21;Oceania;Mobile;13,99;PayPal;4;0,33;Documentary
55e8x23y-z8a3-4zz1-9y03-3e14641639ay;25;Other;Standard;9,92;3;Europe;Tablet;13,99;Crypto;5;2,48;Horror
xef3e5z6-5ye0-4x69-z0z5-z39fax417a6x;35;Male;Premium;9,51;2;Oceania;Desktop;17,99;Gift Card;1;3,17;Horror
z27e3290-ya39-4779-89xz-6402ae280a3x;37;Other;Basic;23,55;17;Europe;Mobile;8,99;Crypto;2;1,31;Comedy
3a23e4a5-22f8-4647-8717-8331fa5eza94;27;Female;Standard;3,4;46;Africa;Laptop;13,99;PayPal;1;0,07;Action
z945055x-449x-47e8-9f14-574ea7yea9a1;54;Other;Standard;3,47;31;Africa;Laptop;13,99;PayPal;5;0,11;Documentary
y5xy62ay-e177-461a-zy76-x7842xe60ya8;66;Female;Standard;0,06;58;Europe;Mobile;13,99;PayPal;2;0;Documentary
035988ze-2yxz-4a69-a630-6x76zy1z97f6;64;Female;Standard;31,14;39;Oceania;Laptop;13,99;Debit Card;3;0,78;Documentary
8a0a4yyf-0708-43y7-8z95-12yf9z4fz001;38;Female;Basic;5,61;12;South America;Desktop;8,99;Gift Card;2;0,43;Drama
f044y71z-3fex-4121-9yx6-z3a3x0ze4yf6;53;Male;Standard;3,74;21;Africa;Laptop;13,99;Debit Card;3;0,17;Romance
77a6y968-3ey1-4y82-ae01-a2e5z4xz0931;51;Female;Premium;0,46;7;Africa;TV;17,99;PayPal;2;0,06;Drama
6a53xx10-z7e8-44f2-8f4a-56015f9a5y61;69;Male;Basic;4,88;29;South America;Desktop;8,99;PayPal;1;0,16;Comedy
zze577z2-0e7e-44xe-aey5-8x54yzz0eex8;61;Male;Standard;8,85;13;Africa;Tablet;13,99;Crypto;2;0,63;Comedy
8z412yxy-y03a-456y-af50-3x045zy026ee;18;Male;Basic;4,91;44;Africa;Tablet;8,99;Gift Card;1;0,11;Romance
735190y8-4a3x-46a6-885f-795f3eyxax42;31;Female;Basic;2,82;51;North America;Desktop;8,99;Credit Card;2;0,05;Action
f60e85aa-2y80-4282-9a7e-885y5z1801fx;29;Other;Standard;2,22;34;North America;Tablet;13,99;Debit Card;4;0,06;Action
43316923-630e-4z9x-97af-yy263e0z56e3;45;Female;Premium;9,28;34;Europe;Laptop;17,99;Credit Card;2;0,27;Horror
67ye86z7-0f74-4af8-ayf1-5987206xz796;41;Male;Premium;10,7;50;South America;Tablet;17,99;PayPal;5;0,21;Drama
87x5811f-29zx-480a-z53e-8z2775331yfe;69;Female;Basic;9,95;34;Africa;Laptop;8,99;Crypto;4;0,28;Documentary
6x446445-a1z2-455x-zza9-x7f3077y0a10;33;Male;Standard;2,31;46;Asia;Tablet;13,99;Credit Card;1;0,05;Sci-Fi
xye7yyy8-e51y-4yz3-9aex-7f952220a2x1;55;Female;Premium;2,59;17;North America;Mobile;17,99;PayPal;5;0,14;Drama
688x52ay-3051-4780-z1f1-5436fxz4x51z;34;Female;Premium;14,62;47;North America;Tablet;17,99;Crypto;5;0,3;Drama
efe57503-644e-4224-a159-a8x880e1676z;68;Other;Basic;2,39;47;Oceania;Mobile;8,99;Credit Card;5;0,05;Sci-Fi
8a965066-832a-445z-a5x3-6935102y89a0;32;Male;Basic;26,07;37;Oceania;Laptop;8,99;Credit Card;2;0,69;Drama
211yy3e6-2493-4yz5-a05x-648a8z62339e;64;Male;Basic;15,08;36;Europe;Desktop;8,99;Credit Card;3;0,41;Romance
827z839a-2a40-41e8-a668-3e84708aaz8x;44;Female;Basic;47,4;9;North America;Desktop;8,99;Debit Card;5;4,74;Romance
5a434596-ey80-4x47-a472-46587f20a98f;29;Other;Standard;0,53;13;Africa;Desktop;13,99;Debit Card;3;0,04;Action
6y297fxa-y973-4435-ay49-y330z5e20030;40;Male;Basic;2,24;9;Oceania;Desktop;8,99;Debit Card;2;0,22;Drama
e7336493-z9zx-47ee-9298-a74a91625az9;57;Other;Basic;6,73;51;North America;Desktop;8,99;Debit Card;1;0,13;Romance
14ef7x6f-0y7f-448e-8zz2-a718401yx8a9;47;Other;Premium;12,6;52;Africa;TV;17,99;Crypto;5;0,24;Sci-Fi
3914fx90-24yx-4681-a26a-2za4a2a159f9;31;Other;Standard;0,21;16;Africa;Laptop;13,99;Debit Card;1;0,01;Drama
5f056e77-z597-4372-81ey-74yfa153e832;66;Female;Premium;19,19;40;Africa;Desktop;17,99;Credit Card;3;0,47;Documentary
f1f834a6-23y4-405a-z5f2-xfx604ye318z;32;Other;Premium;5,09;37;Oceania;Desktop;17,99;Credit Card;5;0,13;Drama
2yf69775-8761-45e2-a44x-z4zx0669z757;55;Other;Premium;1,63;52;Africa;Tablet;17,99;Gift Card;1;0,03;Action
4f25z8y4-x5y9-4131-af78-55e3ffeex2xx;48;Female;Basic;4,59;55;South America;Tablet;8,99;Debit Card;1;0,08;Drama
y51z4715-3ye4-49e7-9102-508107212399;66;Female;Premium;2,29;52;Europe;Desktop;17,99;Crypto;2;0,04;Romance
2430z31a-az1x-4aez-9x8f-5z5zz2427ff5;60;Female;Premium;2,09;14;North America;Laptop;17,99;Gift Card;2;0,14;Comedy
a06f6ezz-yxf1-4x0a-az74-y3y1z86x53ae;34;Male;Premium;27,92;35;Africa;TV;17,99;Crypto;4;0,78;Horror
z160aa5f-532a-4e17-999x-5x17azz3926f;38;Other;Standard;32,69;7;Asia;Tablet;13,99;Gift Card;4;4,09;Documentary
f7f78z0a-14a9-43y0-8az4-xzae4364zaxy;22;Male;Premium;1,78;17;Africa;Desktop;17,99;Gift Card;4;0,1;Documentary
6516706y-08xx-4ze3-9zyf-x8yy39z8e59z;24;Female;Basic;8,27;14;Africa;TV;8,99;Credit Card;3;0,55;Sci-Fi
e518z0x5-z916-43a0-9f3e-23030ae34aa7;65;Other;Standard;10,38;10;Oceania;Desktop;13,99;PayPal;4;0,94;Horror
ya6e759e-e5z0-4f69-z548-2ayfza9ef338;41;Male;Premium;10,81;44;South America;Tablet;17,99;Gift Card;3;0,24;Documentary
z0x6y364-2083-42y5-9y6f-92fz5a21a71a;20;Other;Premium;2,86;34;Africa;Laptop;17,99;Credit Card;3;0,08;Romance
5x26a7zf-3240-4197-a94y-369861z65y37;50;Male;Premium;7,96;51;Oceania;Tablet;17,99;Gift Card;5;0,15;Horror
58ae61za-y2a5-4ae2-z3ey-3a99y8ea6357;38;Other;Standard;29,16;46;North America;Tablet;13,99;Crypto;5;0,62;Drama
f55fe025-31xa-4f50-az61-f691y3fy3631;30;Female;Basic;12,11;25;Oceania;TV;8,99;Gift Card;4;0,47;Romance
z78z1zy6-x7x2-45a0-za76-f10383yyy023;35;Female;Premium;14,42;30;South America;TV;17,99;Gift Card;2;0,47;Action
7zz98f8f-xa88-4641-9a18-990f20e1ey42;35;Male;Standard;1,91;38;Asia;Desktop;13,99;Debit Card;2;0,05;Drama
8639ee6f-z8x5-4f6a-949e-exe441e48612;59;Male;Premium;9,49;42;Oceania;Desktop;17,99;Debit Card;2;0,22;Action
4yay4axf-90yz-4yye-a753-7aee0a1y21ae;27;Male;Premium;2,83;37;Oceania;Tablet;17,99;Gift Card;2;0,07;Action
ex8ezz86-azax-4yx8-z5z9-y5a6fz6azay7;22;Other;Standard;0,72;49;Africa;Desktop;13,99;Gift Card;5;0,01;Horror
x9ezex4y-yxz4-468e-a1e1-9e2yf8ax491x;23;Female;Premium;5,48;16;Europe;Tablet;17,99;Debit Card;1;0,32;Drama
ax1zx590-72fa-472e-9a02-22ey6yx82e5f;24;Other;Basic;5,28;55;South America;Tablet;8,99;Credit Card;4;0,09;Horror
e68fx0y3-ax0e-46ze-z2y8-233662y68310;20;Other;Standard;8,96;34;Africa;Tablet;13,99;Gift Card;1;0,26;Comedy
6z127fa4-yye8-4a17-8z7f-926z1x1exx42;19;Male;Premium;14,47;27;Asia;Mobile;17,99;Crypto;2;0,52;Action
y8yfy65y-6035-46x5-8y9y-x7zz68zf9f20;27;Other;Premium;1,44;48;Asia;Laptop;17,99;Credit Card;1;0,03;Sci-Fi
y0670x76-1e6f-4y29-z07e-y28y5ye90z62;33;Other;Standard;16,3;11;Europe;Tablet;13,99;Gift Card;2;1,36;Sci-Fi
xya23069-4f5f-4525-9277-eaxx2zy97e9y;21;Male;Basic;8,58;44;South America;TV;8,99;Crypto;2;0,19;Sci-Fi
8e164955-faf6-4390-8z3f-f65a067zxf27;61;Female;Standard;6,67;6;South America;Tablet;13,99;Gift Card;1;0,95;Sci-Fi
8f0aaxza-150a-48y7-a659-16e5yee03z2e;67;Female;Basic;35,37;27;South America;Desktop;8,99;Debit Card;4;1,26;Sci-Fi
9836211a-y1ze-4yyx-z56y-fe50e8f975fx;18;Male;Standard;3,57;50;Africa;Desktop;13,99;Debit Card;4;0,07;Horror
28f087f2-x7ya-4x0y-z8yy-17ay530eyx68;25;Female;Premium;33,04;37;Asia;Tablet;17,99;Crypto;2;0,87;Horror
z392aeef-57y0-4zfx-95a8-0x91x61a7493;48;Male;Basic;6,44;40;Asia;Desktop;8,99;Crypto;5;0,16;Documentary
ze65e2x8-f330-4919-af85-108xe70426xx;60;Other;Standard;10,1;28;North America;Mobile;13,99;Crypto;5;0,35;Romance
2z853zf7-98y9-4980-8425-80yf8a0z472z;50;Other;Basic;3,37;3;South America;Mobile;8,99;Credit Card;3;0,84;Documentary
48231x68-14az-4yff-a17y-f9fz1022za1a;43;Male;Standard;16,44;60;Africa;Laptop;13,99;Gift Card;4;0,27;Drama
7501xe45-fff5-4212-8179-1y1877zaaz45;26;Male;Standard;11,12;2;Asia;TV;13,99;Debit Card;4;3,71;Horror
y8xx50f4-f755-486a-a904-024a1ze2za69;25;Female;Premium;11,67;17;Africa;Desktop;17,99;Gift Card;4;0,65;Sci-Fi
f739ayy1-z74a-4659-87ee-z634e946y9z5;26;Male;Basic;10,54;27;Oceania;TV;8,99;PayPal;1;0,38;Horror
5095a93a-4007-4f71-z9y0-063e9a8f41e5;67;Other;Standard;17,13;42;North America;Tablet;13,99;PayPal;4;0,4;Drama
927z4844-y0e6-41za-zz80-76019zez67y8;47;Other;Premium;33,79;52;Asia;Tablet;17,99;Debit Card;3;0,64;Drama
a4x87xe9-69zf-459a-z5e9-95z76z21zaxz;33;Male;Premium;32,7;47;Asia;TV;17,99;Debit Card;2;0,68;Comedy
625xy945-yzx7-42z5-9199-2f64f2azx664;41;Other;Standard;3,59;41;Africa;Laptop;13,99;Gift Card;5;0,09;Comedy
72axya9f-6269-4e59-a56z-yz03y699549y;47;Male;Premium;22,31;6;Africa;TV;17,99;Gift Card;3;3,19;Comedy
fye4863y-99e6-4058-az31-561z8607zze4;50;Female;Basic;7,45;2;Europe;Laptop;8,99;Gift Card;3;2,48;Sci-Fi
f6652572-y33f-4yf6-za8e-xz6ye43zf4z9;56;Other;Premium;3,41;53;Asia;Tablet;17,99;PayPal;4;0,06;Horror
z9380z2a-266e-4475-a158-19726yfy98f7;26;Female;Basic;14,85;26;North America;Mobile;8,99;Crypto;4;0,55;Action
e9z2749x-x99a-4826-96f7-a9z971z69714;24;Other;Basic;17,04;23;Europe;Mobile;8,99;Credit Card;4;0,71;Romance
y448fef8-33e2-4067-z717-ae7f77695a51;51;Male;Premium;0,19;20;Africa;TV;17,99;Debit Card;4;0,01;Romance
aex594ay-9218-427f-8x52-x137f7604y5f;50;Male;Premium;13,05;31;Asia;Tablet;17,99;Debit Card;4;0,41;Horror
7370e647-9z05-42zx-8exe-z893eezyzafy;35;Other;Basic;0,87;58;North America;Tablet;8,99;Debit Card;5;0,01;Action
60x0282f-3849-479f-a487-9a3z59e0y727;53;Male;Premium;1,83;15;North America;Tablet;17,99;PayPal;3;0,11;Drama
3f92x3yy-76yy-4fy6-a6fz-yfea5a0292ze;32;Female;Standard;52,67;34;Asia;Laptop;13,99;Gift Card;3;1,5;Sci-Fi
y98z0x35-2af6-43a6-8589-e358859xe87f;34;Female;Basic;37,61;50;Asia;TV;8,99;Credit Card;5;0,74;Action
052e5ea6-7y77-4yy2-9437-1zaf5694axz5;69;Male;Standard;11,83;7;Oceania;TV;13,99;Debit Card;4;1,48;Documentary
2452zx61-488e-4fa5-a947-3329y9x4aay3;31;Male;Premium;2,62;34;Oceania;Desktop;17,99;Crypto;4;0,07;Comedy
800y65x1-ea65-45x2-843e-z710461y44fx;58;Female;Premium;25,6;55;Asia;Tablet;17,99;PayPal;1;0,46;Action
00xxa31e-xaey-401f-af63-32a4zx2ze0f9;42;Female;Basic;9,75;48;South America;Laptop;8,99;Crypto;5;0,2;Sci-Fi
62x7e157-axxx-463a-8fa3-07f8f309x8ya;35;Other;Basic;0,03;5;Asia;TV;8,99;PayPal;3;0,01;Horror
134fxa45-9zx5-42xx-8192-f1z24ff87fy8;61;Female;Premium;16,44;22;Europe;Mobile;17,99;Credit Card;2;0,71;Sci-Fi
5xf7e878-2z99-4215-813e-76xxff65867e;19;Female;Standard;2,38;19;Europe;Desktop;13,99;Crypto;3;0,12;Action
f6z53553-e1xf-4y96-az51-1z9f5x512011;65;Male;Standard;19,08;52;Asia;Tablet;13,99;PayPal;2;0,36;Drama
4zyy6a9a-9a97-477y-9fef-531z6zee4626;24;Male;Standard;19,5;44;Africa;Desktop;13,99;Crypto;5;0,43;Sci-Fi
4z1239za-6z62-4x21-a8a6-2z59z284a1z9;25;Other;Premium;11,65;18;Africa;Desktop;17,99;Credit Card;3;0,61;Comedy
10180y1a-x001-46y9-910a-1a232602a1e2;20;Male;Basic;10,81;22;South America;Tablet;8,99;Gift Card;2;0,47;Drama
91x28x6e-x797-43z0-918a-180131e67a89;37;Male;Standard;21,24;41;Oceania;Mobile;13,99;Debit Card;4;0,51;Drama
0e25484x-2192-4933-af25-8y1ye66xxef1;30;Female;Basic;19,21;22;Asia;Mobile;8,99;PayPal;4;0,84;Romance
z8109934-3350-4x7x-a4a2-4665yzzay2z0;44;Other;Standard;7,64;35;Africa;Laptop;13,99;Credit Card;4;0,21;Comedy
37efe8x4-f30z-4839-8707-67yfz77yy1ff;62;Female;Basic;1,8;4;South America;Mobile;8,99;Crypto;5;0,36;Drama
3127338f-47x9-4aa7-z9f6-79107e057z80;46;Other;Basic;8,48;34;South America;TV;8,99;Debit Card;5;0,24;Comedy
0a8aa6a2-za3x-4042-z959-8yz224xz42f2;63;Other;Premium;20,27;57;South America;Mobile;17,99;PayPal;4;0,35;Documentary
f267xz4a-af7e-447x-z5z2-09798e3160a4;41;Male;Basic;17,87;6;North America;Tablet;8,99;PayPal;1;2,55;Drama
7e3xe2a4-1exa-4822-9414-exf630z56ya0;63;Male;Standard;3,82;31;Oceania;Tablet;13,99;PayPal;4;0,12;Action
y08952z5-9e61-464z-8118-851535z2f0a0;52;Female;Basic;41,33;41;North America;Laptop;8,99;Gift Card;1;0,98;Sci-Fi
e183f03z-e7ey-425a-z5ze-z5y7ee8010z2;50;Male;Premium;25,98;37;Oceania;Tablet;17,99;PayPal;5;0,68;Drama
fa9e2423-x295-4fz8-af3y-4197ee5z7435;30;Male;Standard;1,87;28;North America;Desktop;13,99;Debit Card;4;0,06;Sci-Fi
ex914a01-62e5-4z18-z4ax-1e9a28y3a68y;50;Other;Basic;2,85;22;Europe;Desktop;8,99;Debit Card;1;0,12;Drama
53y0345a-7x19-48zx-z659-70x4a6781xfz;61;Female;Standard;5,84;58;North America;Desktop;13,99;PayPal;5;0,1;Horror
6x6a8x7z-f943-4279-za4f-f2fyy8xf2fy0;30;Male;Basic;1,07;35;Oceania;Tablet;8,99;Credit Card;3;0,03;Horror
783898y5-a397-44ze-9556-e1fx61zf35e9;43;Female;Basic;12,52;26;Europe;TV;8,99;Credit Card;2;0,46;Horror
82xee3af-9f17-421y-8x3e-2177420183e1;56;Other;Premium;2,04;27;Oceania;TV;17,99;Debit Card;1;0,07;Romance
05aa98f7-z533-4184-9f57-zafe5ze92e11;35;Female;Basic;7,06;14;Africa;Tablet;8,99;Gift Card;5;0,47;Documentary
a16eazx8-7500-401f-a09f-y196e8084525;61;Other;Standard;12,41;10;Europe;TV;13,99;Crypto;2;1,13;Romance
125660z9-z996-4330-z1y1-y12eyf075f80;40;Other;Basic;75,99;9;Africa;Mobile;8,99;Credit Card;1;7,6;Comedy
y214433z-2yx5-42zz-8z59-657928z311a6;57;Other;Standard;4,99;9;North America;Tablet;13,99;Crypto;5;0,5;Romance
ff769f45-e8y0-4224-8fef-763x9z9yf9z6;19;Other;Standard;12,97;36;South America;Desktop;13,99;Debit Card;4;0,35;Romance
7aaf4a07-zzee-41yy-z800-8084935z8z7y;55;Female;Premium;9,52;15;Asia;Tablet;17,99;PayPal;2;0,59;Comedy
7yx4a8f6-a14a-4y46-9y67-x52z2279855e;41;Other;Basic;2,09;52;Asia;Laptop;8,99;Crypto;3;0,04;Comedy
4231x1xf-7yxf-491x-z0ya-794940a56zfx;22;Female;Standard;19,19;29;Asia;TV;13,99;Debit Card;1;0,64;Sci-Fi
f1yfex63-z6f3-4af8-z406-xy92zeay76ye;35;Female;Standard;0,45;7;Oceania;Laptop;13,99;Debit Card;5;0,06;Documentary
914a0ey2-9yyy-4y89-a18e-4a95f8f38049;35;Other;Premium;5,39;54;South America;TV;17,99;Debit Card;1;0,1;Comedy
y39ya4e9-x9f8-440e-a74z-56x91473xx2y;70;Male;Premium;15,73;56;North America;Mobile;17,99;Crypto;3;0,28;Drama
exfx175f-6x64-4za5-9y17-5ex2312yfz32;32;Female;Premium;14,36;0;South America;Desktop;17,99;PayPal;2;14,36;Romance
y251ez3z-1929-4y6a-a29e-7zz49e637a0a;25;Other;Basic;15,26;34;Asia;Laptop;8,99;Credit Card;4;0,44;Comedy
4y80103x-ay0a-4e95-a494-7za0f6388867;49;Female;Basic;1,58;29;North America;Tablet;8,99;Credit Card;4;0,05;Comedy
ae7ea312-9fa1-40ef-a563-25x4efa57399;49;Other;Standard;2,76;20;Europe;Mobile;13,99;Debit Card;4;0,13;Action
9eey0f0f-8898-49az-zxx4-59839a8a1x9x;67;Female;Basic;6,88;44;Africa;Laptop;8,99;Gift Card;4;0,15;Horror
0z97eae3-769e-4f45-zxy7-47173286870f;39;Male;Premium;4,22;33;Asia;Desktop;17,99;PayPal;2;0,12;Drama
97z3ezya-2895-42y0-8y95-x75f212z5efa;34;Other;Basic;4,43;33;Oceania;Laptop;8,99;Gift Card;2;0,13;Romance
72z5xax8-35yx-4e5z-z5f6-9fx189e46xz5;27;Other;Premium;5,05;47;South America;Tablet;17,99;Crypto;5;0,11;Romance
zy0xeay4-46x4-46a3-aa7f-7e4f7x0yx88y;53;Female;Standard;3,47;38;Asia;Mobile;13,99;Crypto;1;0,09;Horror
33ye32z1-a79z-4z4f-8e3f-a73a326ze03a;31;Male;Premium;8,88;25;Asia;TV;17,99;Debit Card;4;0,34;Action
0x5125zz-9a77-46fx-a008-e12965y68f6e;46;Other;Basic;19,72;47;Oceania;Desktop;8,99;Credit Card;1;0,41;Horror
7y554923-0fy8-4af4-9482-48xxaa9af4ye;30;Female;Standard;28,52;28;Africa;TV;13,99;Credit Card;4;0,98;Documentary
4aaa4z30-0995-42z2-86f8-ayx420zx1f27;65;Other;Standard;3,26;41;Asia;Desktop;13,99;PayPal;5;0,08;Action
0z4x9y35-a743-4y45-ayay-1953yayzay29;64;Male;Standard;1,24;9;Africa;Mobile;13,99;Credit Card;4;0,12;Sci-Fi
6f2ez696-241e-4x07-z0xx-f8fa78955fy7;38;Other;Standard;32,73;21;Asia;Mobile;13,99;Debit Card;5;1,49;Documentary
37eaz84e-f904-41ee-9fa0-9160x1a8ay85;56;Female;Basic;20,91;35;North America;Tablet;8,99;Credit Card;4;0,58;Documentary
07x39ay7-4f54-407y-9065-x2xe9017092z;34;Male;Standard;8,59;17;South America;TV;13,99;Gift Card;3;0,48;Drama
a816aax2-xxy6-4714-9013-8x76z4xe89e5;35;Female;Basic;7,37;9;Asia;Tablet;8,99;PayPal;4;0,74;Horror
4825a472-0710-4az2-824x-2fxx30ex23ya;27;Male;Premium;18,7;29;Europe;Mobile;17,99;Credit Card;4;0,62;Action
934908z3-41z9-4415-zzax-0f3032a18506;52;Other;Basic;2,11;46;Asia;Mobile;8,99;PayPal;5;0,04;Action
y52a8297-84ey-4e1f-8193-4ee88a0fy34e;46;Male;Premium;21,11;48;Africa;Tablet;17,99;Gift Card;4;0,43;Horror
z2161461-ez4y-4473-a193-e167za3y784y;56;Other;Basic;2,19;35;Asia;Laptop;8,99;Credit Card;5;0,06;Documentary
y5fy233z-21e3-410y-85zf-742fya828x6a;44;Male;Premium;30,04;56;Asia;Mobile;17,99;Debit Card;5;0,53;Romance
3ya556af-z4x6-4y39-zz53-f00960221yzf;36;Male;Basic;12,52;6;Asia;Laptop;8,99;Credit Card;4;1,79;Documentary
5a11x8x0-yz62-456e-939x-ae4a8yzxxe5y;62;Male;Standard;21,13;36;Asia;Mobile;13,99;PayPal;2;0,57;Documentary
z7fx931y-x59x-466y-z104-xy8819641e5x;60;Other;Standard;13,86;8;Europe;Desktop;13,99;Debit Card;1;1,54;Documentary
y175fx94-ayfe-41f0-9y92-0f5e386499fe;21;Female;Standard;12,52;46;Africa;Laptop;13,99;Crypto;5;0,27;Horror
0a762z77-7701-436y-a5e6-2z4a2yff7x03;53;Male;Premium;2,27;38;North America;Tablet;17,99;Crypto;4;0,06;Drama
ffxf0f37-5az0-4z5x-z33x-1a4a11e02y70;70;Male;Basic;1,69;23;Oceania;Tablet;8,99;Crypto;3;0,07;Sci-Fi
x4z6z1y5-e809-4a36-9126-y485y93y2099;32;Male;Premium;0,53;23;North America;Mobile;17,99;Crypto;3;0,02;Action
fay8f5fe-151e-4991-98a9-7906520z9967;39;Female;Basic;6,52;54;Asia;TV;8,99;PayPal;4;0,12;Romance
z794556e-1123-4y20-zy98-4ax400x68f76;35;Female;Standard;2,19;57;Oceania;Tablet;13,99;Gift Card;2;0,04;Comedy
azyxy4xf-axe6-4xy0-a29f-26751510f091;26;Other;Standard;4,42;55;Asia;Laptop;13,99;PayPal;4;0,08;Horror
92a658zy-f2y1-4f19-za0a-5f8627195a23;38;Female;Standard;3,79;32;Africa;Tablet;13,99;Crypto;3;0,11;Drama
9176aa47-8f35-4z61-aa0y-7f5e82ef4315;31;Female;Basic;0,42;43;Oceania;Tablet;8,99;Credit Card;3;0,01;Documentary
a74837e1-xy9y-4fez-a9f4-4091z15x15ea;43;Male;Premium;0,05;33;Europe;Tablet;17,99;Debit Card;4;0;Sci-Fi
9e6a25x6-4014-4y58-a23f-6016815x6f31;62;Other;Basic;6,72;19;Oceania;Tablet;8,99;Debit Card;5;0,34;Romance
y52e4x67-f98f-4f1e-83a0-ey401295yx65;28;Male;Standard;1,05;26;Europe;Laptop;13,99;PayPal;4;0,04;Action
6x40z2a3-6520-4f59-z076-276940e28xee;19;Female;Premium;4,06;7;Africa;Laptop;17,99;PayPal;3;0,51;Action
65y8z6a9-0386-40xe-z313-0yyfx413fxa0;34;Other;Premium;9,67;7;Oceania;Mobile;17,99;Credit Card;1;1,21;Drama
eaz869fz-6318-4e76-ax3x-453x4fx7a219;59;Male;Premium;6,27;12;North America;Mobile;17,99;Debit Card;3;0,48;Romance
f30ef5y3-ze17-4886-9zyf-a859532fzfef;27;Other;Basic;2,58;6;South America;Tablet;8,99;Debit Card;3;0,37;Romance
086zay2e-0490-4y8z-8z1e-5z9813ef2e72;65;Other;Standard;10,07;20;Africa;Mobile;13,99;Credit Card;1;0,48;Romance
13169809-x529-496z-a4f8-1x470a744300;22;Other;Standard;2,12;58;Europe;Mobile;13,99;Gift Card;1;0,04;Action
0a7127ae-3x90-4z6x-8249-484xf4905aey;51;Male;Standard;11,48;15;Asia;Laptop;13,99;Crypto;2;0,72;Romance
x5xzy55z-8ef1-4988-a9z0-y45505ya2431;28;Other;Basic;4,82;31;North America;Desktop;8,99;Crypto;5;0,15;Drama
8afx45e9-x401-4a9z-z3y6-e20808y39073;27;Male;Basic;46,09;3;Oceania;TV;8,99;Crypto;4;11,52;Documentary
7x40y105-0ae1-4235-aaz9-f8ey0122145x;60;Female;Premium;15,94;4;South America;Desktop;17,99;PayPal;3;3,19;Action
4834xx77-26ez-49y2-9684-2ya5183ya4f0;47;Female;Standard;20,83;58;Asia;TV;13,99;Debit Card;3;0,35;Horror
a2a1697f-7x68-4y9a-zx9f-82y6958a0222;40;Female;Premium;2,66;52;South America;Laptop;17,99;PayPal;1;0,05;Romance
a7a9zf50-f432-4336-z5ye-f5fy967y388x;45;Female;Basic;31,15;22;Asia;Tablet;8,99;Credit Card;5;1,35;Drama
4aa4yz4e-zz15-429y-88ae-00274y3fyezf;64;Female;Standard;12,5;33;Asia;TV;13,99;Debit Card;5;0,37;Romance
938z3e5a-2269-45x3-9a05-z04xf79x7719;22;Other;Premium;2,15;30;South America;Tablet;17,99;Debit Card;3;0,07;Drama
ea9exe30-xex4-475e-8zxz-6e6f74ef8557;55;Female;Premium;17,76;49;Europe;Tablet;17,99;Credit Card;3;0,36;Drama
16yf6yaf-zy65-4ey7-zf7z-ex1944ay741x;21;Male;Standard;12,34;5;Africa;Tablet;13,99;PayPal;2;2,06;Sci-Fi
57z01680-4141-4474-a48z-e78a987z9x2f;37;Female;Basic;18,86;42;Europe;Tablet;8,99;PayPal;5;0,44;Comedy
34y37623-852f-4ye4-92f1-f8y41322e3a3;21;Other;Premium;13,66;36;Oceania;Tablet;17,99;Credit Card;3;0,37;Horror
